,kinase,metabolite,total_genes,kinase_targets,metabolite_network_size,overlap,p-value,adjusted p-value
7710,PknJ,pre2_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7711,PknJ,scl2_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7712,PknJ,sheme_c,1011,8,26.0,0.0,0.18873729611385806,0.23353195084854553
7713,PknJ,skm_c,1011,8,23.0,0.0,0.16868637109336185,0.21345124680001917
7714,PknJ,spmd_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7715,PknJ,sucbz_c,1011,8,28.0,0.0,0.201868294936199,0.23941123986491575
7716,PknJ,s7p_c,1011,8,19.0,0.0,0.1412779752113312,0.18311093410507603
7717,PknJ,tartr__L_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7718,PknJ,tat_c,1011,8,33.0,0.0,0.23388548566561573,0.27217550687299963
7719,PknJ,tres_c,1011,8,27.0,0.0,0.19532623177993846,0.23353195084854553
7720,PknJ,sl1_c,1011,8,45.0,0.0,0.3061835266167339,0.3309554419619847
7721,PknJ,tdm1_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7722,PknJ,tdm2_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7723,PknJ,tdm3_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7724,PknJ,tdm4_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7725,PknJ,dtdp4d6dg_c,1011,8,37.0,0.0,0.25868432871229746,0.2969825837511479
7726,PknJ,dtdp4d6dm_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7727,PknJ,thfglu_c,1011,8,54.0,0.0,0.3564176962344236,0.36674385074951515
7728,PknJ,thm_c,1011,8,51.0,1.0,0.05749514225087655,0.09668096371756493
7729,PknJ,tyr__L_c,1011,8,27.0,0.0,0.19532623177993846,0.23353195084854553
7730,PknJ,4hba_c,1011,8,279.0,1.0,0.6952237449837072,0.6957117191354054
7731,PknJ,4mpetz_c,1011,8,40.0,1.0,0.03675983692571224,0.06746288571508056
7732,PknJ,4mhetz_c,1011,8,40.0,1.0,0.03675983692571224,0.06746288571508056
7733,PknJ,thym_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7734,PknJ,tmha1_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7735,PknJ,tmha2_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7736,PknJ,tmha3_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7737,PknJ,tmha4_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7738,PknJ,tmha5_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7739,PknJ,tmha6_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7740,PknJ,thmmp_c,1011,8,51.0,1.0,0.05749514225087655,0.09668096371756493
7741,PknJ,tre6p_c,1011,8,22.0,0.0,0.16190705505742592,0.2055504909646496
7742,PknJ,triat_c,1011,8,33.0,0.0,0.23388548566561573,0.27217550687299963
7743,PknJ,trp__L_c,1011,8,41.0,0.0,0.28277792183037065,0.308935266542649
7744,PknJ,indole_c,1011,8,35.0,0.0,0.24637415624986353,0.28474974862462515
7745,PknJ,uamag_c,1011,8,42.0,0.0,0.28869315546475943,0.31358639143670786
7746,PknJ,ugmd_c,1011,8,50.0,0.0,0.3344987742124116,0.3459734445683353
7747,PknJ,uAgl_c,1011,8,50.0,0.0,0.3344987742124116,0.3459734445683353
7748,PknJ,uGgl_c,1011,8,50.0,0.0,0.3344987742124116,0.3459734445683353
7749,PknJ,uaccg_c,1011,8,36.0,0.0,0.2525514172642089,0.2904428606011528
7750,PknJ,uama_c,1011,8,40.0,0.0,0.27681969065139134,0.3030894693034433
7751,PknJ,uamr_c,1011,8,37.0,0.0,0.25868432871229746,0.2969825837511479
7752,PknJ,ugmr_c,1011,8,38.0,0.0,0.2647731637947426,0.2970852022899053
7753,PknJ,udpglcur_c,1011,8,35.0,0.0,0.24637415624986353,0.28474974862462515
7754,PknJ,ugmag_c,1011,8,43.0,0.0,0.2945656577932236,0.319054185454349
7755,PknJ,uggmd_c,1011,8,51.0,0.0,0.34003884685164243,0.3513758222799121
7756,PknJ,ugagmda_c,1011,8,52.0,0.0,0.3455385231278786,0.35639463216372763
7757,PknJ,ugma_c,1011,8,41.0,0.0,0.28277792183037065,0.308935266542649
7758,PknJ,uppg3_c,1011,8,16.0,0.0,0.12020595615709405,0.1600180662195276
7759,PknJ,uppg1_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7760,PknJ,cpppg1_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7761,PknJ,val__L_c,1011,8,15.0,0.0,0.11308211774541066,0.15168810955634385
7762,PknJ,xylu__D_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7763,PknJ,psd5p_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7764,PknJ,gmhep7p_c,1011,8,20.0,0.0,0.14820315283059465,0.19023375758833885
7765,PknJ,gmhep17bp_c,1011,8,21.0,0.0,0.15507941395809738,0.19788934296148983
7766,PknJ,adphep__DD_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7767,PknJ,hmbpp_c,1011,8,23.0,0.0,0.16868637109336185,0.21345124680001917
7768,PknJ,ggdp_c,1011,8,23.0,0.0,0.16868637109336185,0.21345124680001917
7769,PknJ,2mcit_c,1011,8,19.0,0.0,0.1412779752113312,0.18311093410507603
7770,PknJ,2mcacn_c,1011,8,20.0,0.0,0.14820315283059465,0.19023375758833885
7771,PknJ,micit_c,1011,8,21.0,0.0,0.15507941395809738,0.19788934296148983
7772,PknJ,gln__L_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7773,PknJ,dad_5_c,1011,8,49.0,1.0,0.05345823548934998,0.09102767278343504
7774,PknJ,ni2_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7775,PknJ,ni2_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7776,PknJ,mn2_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7777,PknJ,mn2_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7778,PknJ,2h24pdn_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7779,PknJ,f420_2_c,1011,8,54.0,0.0,0.3564176962344236,0.36674385074951515
7780,PknJ,f420_2h2_c,1011,8,58.0,0.0,0.37770231860357445,0.3871681532111414
7781,PknJ,2plac__L_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7782,PknJ,lppg_c,1011,8,39.0,0.0,0.27081819430824944,0.2977597861844585
7783,PknJ,ddhrb_c,1011,8,52.0,0.0,0.3455385231278786,0.35639463216372763
7784,PknJ,f420_0_c,1011,8,54.0,0.0,0.3564176962344236,0.36674385074951515
7785,PknJ,f420_1_c,1011,8,54.0,0.0,0.3564176962344236,0.36674385074951515
7786,PknJ,cpmp_c,1011,8,41.0,0.0,0.28277792183037065,0.308935266542649
7787,PknJ,moco_c,1011,8,58.0,1.0,0.07247385753809722,0.11054395510166748
7788,PknJ,octscoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7789,PknJ,hexscoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7790,PknJ,tetscoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7791,PknJ,doscoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7792,PknJ,eiscoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7793,PknJ,octdcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7794,PknJ,hexdcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7795,PknJ,dodcoa_c,1011,8,60.0,1.0,0.07698208234330556,0.11573985866016714
7796,PknJ,decoa_c,1011,8,60.0,1.0,0.07698208234330556,0.11573985866016714
7797,PknJ,hexcoa_c,1011,8,60.0,1.0,0.07698208234330556,0.11573985866016714
7798,PknJ,butcoa_c,1011,8,60.0,1.0,0.07698208234330556,0.11573985866016714
7799,PknJ,c5tetdcoa_c,1011,8,60.0,1.0,0.07698208234330556,0.11573985866016714
7800,PknJ,c3dodcoa_c,1011,8,60.0,1.0,0.07698208234330556,0.11573985866016714
7801,PknJ,t2dodcoa_c,1011,8,60.0,1.0,0.07698208234330556,0.11573985866016714
7802,PknJ,d2hdodcoa_c,1011,8,60.0,1.0,0.07698208234330556,0.11573985866016714
7803,PknJ,nodcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7804,PknJ,hepdcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7805,PknJ,pentdcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7806,PknJ,trdcalcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7807,PknJ,undcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7808,PknJ,nndccoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7809,PknJ,hepcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7810,PknJ,ptcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7811,PknJ,3hmp_c,1011,8,19.0,0.0,0.1412779752113312,0.18311093410507603
7812,PknJ,arabl__D_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7813,PknJ,LM_c,1011,8,46.0,0.0,0.31192941873585,0.3361468090901396
7814,PknJ,LAM_c,1011,8,53.0,0.0,0.3509980557816607,0.3616892717295791
7815,PknJ,hoa_c,1011,8,14.0,0.0,0.10590785782828555,0.14355024054411106
7816,PknJ,hla_c,1011,8,14.0,0.0,0.10590785782828555,0.14355024054411106
7817,PknJ,mthgxl_c,1011,8,16.0,0.0,0.12020595615709405,0.1600180662195276
7818,PknJ,lald__L_c,1011,8,17.0,0.0,0.12727967711261487,0.16744676741153394
7819,PknJ,lgt__s_c,1011,8,29.0,1.0,0.019994946071202793,0.043550755519555624
7820,PknJ,alatrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7821,PknJ,argtrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7822,PknJ,asntrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7823,PknJ,asptrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7824,PknJ,cystrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7825,PknJ,fmettrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7826,PknJ,glntrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7827,PknJ,trnagly_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7828,PknJ,glytrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7829,PknJ,histrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7830,PknJ,iletrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7831,PknJ,leutrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7832,PknJ,lystrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7833,PknJ,trnaphe_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7834,PknJ,trnapro_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7835,PknJ,selnp_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7836,PknJ,sertrna[sec]_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7837,PknJ,sectrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7838,PknJ,sertrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7839,PknJ,trnathr_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7840,PknJ,trnatrp_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7841,PknJ,trnatyr_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7842,PknJ,tyrtrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7843,PknJ,valtrna_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7844,PknJ,hipecoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7845,PknJ,hipohcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7846,PknJ,chsterol_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7847,PknJ,chol4en3one_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7848,PknJ,cholenec3coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7849,PknJ,cholc3coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7850,PknJ,4hoxoh_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7851,PknJ,hcholc5coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7852,PknJ,cholenec5coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7853,PknJ,3hsa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7854,PknJ,34dhsa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7855,PknJ,ocholc5coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7856,PknJ,hcholc8coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7857,PknJ,ocholc8coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7858,PknJ,hipocoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7859,PknJ,49dsha_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7860,PknJ,hhd_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7861,PknJ,hip_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7862,PknJ,9ohadd_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7863,PknJ,hia_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7864,PknJ,5ohhip_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7865,PknJ,5ohhipcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7866,PknJ,andrs14dn317dn_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7867,PknJ,hcholc3coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7868,PknJ,hchol_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7869,PknJ,hipcoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7870,PknJ,cholc5coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7871,PknJ,cholenec8coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7872,PknJ,cchol_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7873,PknJ,ochol_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7874,PknJ,andrstndn_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7875,PknJ,cholc8coa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7876,PknJ,hia_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7877,PknJ,2maacoa_c,1011,8,59.0,1.0,0.07471582944518884,0.11378971125636878
7878,PknJ,chsterol_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7879,PknJ,mptamp_c,1011,8,56.0,1.0,0.06806441595527037,0.10550198622411584
7880,PknJ,mobd_c,1011,8,15.0,0.0,0.11308211774541066,0.15168810955634385
7881,PknJ,mpt_c,1011,8,54.0,1.0,0.06375711178523506,0.09957683499478026
7882,PknJ,mocogdp_c,1011,8,55.0,1.0,0.06589778481673382,0.10248712676811648
7883,PknJ,moadcosh_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7884,PknJ,moadcoo_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7885,PknJ,mobd_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7886,PknJ,phbz1_c,1011,8,41.0,0.0,0.28277792183037065,0.308935266542649
7887,PknJ,phbz1g_c,1011,8,46.0,0.0,0.31192941873585,0.3361468090901396
7888,PknJ,phbz2_c,1011,8,46.0,0.0,0.31192941873585,0.3361468090901396
7889,PknJ,iacgam3p_c,1011,8,25.0,0.0,0.18210120037654814,0.2282267964031082
7890,PknJ,L2aadp6sa_c,1011,8,22.0,0.0,0.16190705505742592,0.2055504909646496
7891,PknJ,2mp2coa_c,1011,8,59.0,1.0,0.07471582944518884,0.11378971125636878
7892,PknJ,3hibutcoa_c,1011,8,59.0,1.0,0.07471582944518884,0.11378971125636878
7893,PknJ,ibcoa_c,1011,8,58.0,1.0,0.07247385753809722,0.11054395510166748
7894,PknJ,2mpdhl_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7895,PknJ,4hba_e,1011,8,279.0,1.0,0.6952237449837072,0.6957117191354054
7896,PknJ,pydxn_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7897,PknJ,glyald_c,1011,8,18.0,0.0,0.13430358313182936,0.1754843885383159
7898,PknJ,glyclt_e,1011,8,279.0,1.0,0.6952237449837072,0.6957117191354054
7899,PknJ,oh1_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7900,PknJ,adocbl_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7901,PknJ,cbl2_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7902,PknJ,aqcobal_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7903,PknJ,drib_c,1011,8,40.0,1.0,0.03675983692571224,0.06746288571508056
7904,PknJ,pheme_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7905,PknJ,hemeO_c,1011,8,35.0,0.0,0.24637415624986353,0.28474974862462515
7906,PknJ,hemeA_c,1011,8,46.0,0.0,0.31192941873585,0.3361468090901396
7907,PknJ,acald_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7908,PknJ,ocdcea_e,1011,8,17.0,0.0,0.12727967711261487,0.16744676741153394
7909,PknJ,sl1278_c,1011,8,44.0,0.0,0.30039569367923014,0.32501615599725897
7910,PknJ,hphthiocnylcoa_c,1011,8,68.0,1.0,0.09593770692342299,0.13250184266478846
7911,PknJ,sl659_c,1011,8,33.0,0.0,0.23388548566561573,0.27217550687299963
7912,PknJ,hdcaMAS_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7913,PknJ,mas_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7914,PknJ,scys__L_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7915,PknJ,cysOsh_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7916,PknJ,cysOcys__L_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7917,PknJ,cysO_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7918,PknJ,cysOamp_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7919,PknJ,n6hlysmal_c,1011,8,25.0,0.0,0.18210120037654814,0.2282267964031082
7920,PknJ,n6hlys_c,1011,8,22.0,0.0,0.16190705505742592,0.2055504909646496
7921,PknJ,mcbtm_c,1011,8,53.0,0.0,0.3509980557816607,0.3616892717295791
7922,PknJ,etoh_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7923,PknJ,etoh_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7924,PknJ,5mdr1p_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7925,PknJ,pmtri_c,1011,8,28.0,0.0,0.201868294936199,0.23941123986491575
7926,PknJ,pmtricoa_c,1011,8,67.0,1.0,0.09349168762403207,0.12942808190981275
7927,PknJ,3hmbcoa_c,1011,8,62.0,1.0,0.08158579305982498,0.12114658752225164
7928,PknJ,2mb2coa_c,1011,8,62.0,1.0,0.08158579305982498,0.12114658752225164
7929,PknJ,2mbcoa_c,1011,8,61.0,1.0,0.07927220584084109,0.11861118655046388
7930,PknJ,2mbdhl_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7931,PknJ,malt1p_c,1011,8,21.0,0.0,0.15507941395809738,0.19788934296148983
7932,PknJ,14glucan_c,1011,8,19.0,0.0,0.1412779752113312,0.18311093410507603
7933,PknJ,2sephchc_c,1011,8,28.0,0.0,0.201868294936199,0.23941123986491575
7934,PknJ,aact_c,1011,8,19.0,0.0,0.1412779752113312,0.18311093410507603
7935,PknJ,2aobut_c,1011,8,19.0,0.0,0.1412779752113312,0.18311093410507603
7936,PknJ,barb_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7937,PknJ,tbsinyldp_c,1011,8,24.0,0.0,0.17541765553794997,0.22093238292134537
7938,PknJ,tbsinol_c,1011,8,25.0,0.0,0.18210120037654814,0.2282267964031082
7939,PknJ,isotbsinol__13S_c,1011,8,25.0,0.0,0.18210120037654814,0.2282267964031082
7940,PknJ,isotbsinol__13R_c,1011,8,25.0,0.0,0.18210120037654814,0.2282267964031082
7941,PknJ,hercyn_c,1011,8,39.0,0.0,0.27081819430824944,0.2977597861844585
7942,PknJ,ergoth_c,1011,8,53.0,1.0,0.061642825131212976,0.09765925004400416
7943,PknJ,ppap_c,1011,8,19.0,0.0,0.1412779752113312,0.18311093410507603
7944,PknJ,btn_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7945,PknJ,hepdp_c,1011,8,25.0,0.0,0.18210120037654814,0.2282267964031082
7946,PknJ,hexdp_c,1011,8,24.0,0.0,0.17541765553794997,0.22093238292134537
7947,PknJ,pendp_c,1011,8,24.0,0.0,0.17541765553794997,0.22093238292134537
7948,PknJ,ppgpp_c,1011,8,40.0,0.0,0.27681969065139134,0.3030894693034433
7949,PknJ,nodcoa_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7950,PknJ,octscoa_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7951,PknJ,rbzn_c,1011,8,35.0,0.0,0.24637415624986353,0.28474974862462515
7952,PknJ,gluhercyso_c,1011,8,51.0,1.0,0.05749514225087655,0.09668096371756493
7953,PknJ,hercyso_c,1011,8,52.0,1.0,0.05955535676359045,0.09765925004400416
7954,PknJ,c78mycolatepp_c,1011,8,49.0,0.0,0.3289180511450105,0.3433249697766935
7955,PknJ,mycobilin_c,1011,8,21.0,0.0,0.15507941395809738,0.19788934296148983
7956,PknJ,tre6mmp_c,1011,8,42.0,0.0,0.28869315546475943,0.31358639143670786
7957,PknJ,tre6mm_c,1011,8,42.0,0.0,0.28869315546475943,0.31358639143670786
7958,PknJ,ppm_c,1011,8,29.0,0.0,0.20836377168137749,0.24594564652633324
7959,PknJ,c78mycolateACP_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7960,PknJ,mmycolate87_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7961,PknJ,amycolate82_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7962,PknJ,malt6p_c,1011,8,21.0,0.0,0.15507941395809738,0.19788934296148983
7963,PknJ,nmn_c,1011,8,28.0,0.0,0.201868294936199,0.23941123986491575
7964,PknJ,acon_T_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7965,PknJ,aconm_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7966,PknJ,man6pglyc_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7967,PknJ,dhocdc_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7968,PknJ,epox_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7969,PknJ,8oxdgtp_c,1011,8,43.0,0.0,0.2945656577932236,0.319054185454349
7970,PknJ,8oxdgmp_c,1011,8,43.0,0.0,0.2945656577932236,0.319054185454349
7971,PknJ,8oxgtp_c,1011,8,39.0,0.0,0.27081819430824944,0.2977597861844585
7972,PknJ,ptdcacoa_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7973,PknJ,12dgr_TB_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7974,PknJ,tag_TB_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7975,PknJ,ptdca_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7976,PknJ,nondca_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7977,PknJ,pc_TB_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7978,PknJ,cholp_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7979,PknJ,pc_TB_e,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7980,PknJ,accb_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7981,PknJ,bccp_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7982,PknJ,bccpco2_c,1011,8,12.0,0.0,0.09140684959638397,0.12715923598716364
7983,PknJ,gmhep1p_c,1011,8,22.0,0.0,0.16190705505742592,0.2055504909646496
